ID,URL,Is lighting product?,Extracted_Content
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change 
without notice. All values are design or typical values when measured under laboratory conditions.
Page 15 of 15
 Rev 10/02/23
BEA_Ratio_RAR_1_2_Spec_R06
ADDITIONAL INFORMATION (CONT'D)
RATIO HOUSE SIDE SHIELD
"
P-823,https://cdn.currentlighting.com/site/specsheet/BEA_SRT1_Edgelit.pdf,Yes,"SRT1 EDGE-LIT
CEILING/SURFACE/GARAGE
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change  
without notice. All values are design or typical values when measured under laboratory conditions.
Page 1 of 6
 Rev 10/11/23
BEA_SRT1_Edgelit_R04
FEATURES
•	 For ceiling mount and parking garage applications from an 8–15 
foot mounting height
•	 Edge-lit flat lens for optimal visual comfort and uniformity across  
the lens
•	 Two optical distributions specifically design for parking garage and 
canopy applications are available making the Beacon Edge-Lit 
luminaire both versatile and functional
•	 UL/cUL listed for wet locations, IP65 and 3G vibration rated
•	 Occupancy sensor available for complete on/off and                
dimming operation
DATE:
LOCATION:
TYPE:
PROJECT:
HOUSING
•	 Die-cast aluminum housing ensures         
long electrical component life and      
luminaire performance
•	 Corrosion resistant powder coat finish 
both protects and provides architectural 
appearance
•	 One piece molded silicone gasket ensures 
weather proof seal
•	 Thermally isolated driver mounted to 
dedicated bracket reduces operating 
temperatures and increases driver life      
and reliability
•	 Torx head screws standard for tamper 
resistant housing
OPTICS
•	 Edge-lit acrylic light guide provides blended 
 
 
 
 
 
 
 
 
 
 
 
non-pixelated light for unprecedented       
visual comfort
•	 Choice of multiple light outputs with lumen 
range of 2000–6000
•	 Two distribution types: Type 5 Square Wide, 
 
 
 
 
 
 
 
Type 5 Concentrated
•	 Wide variety of CCT’s and CRI’s offered: 
3000K (70CRI), 3000K (80CRI), 3500K 
(80CRI), 4000K (70CRI), 4000K (80CRI) or 
5000K (70 CRI) CCT
CERTIFICATIONS
•	 	
Listed to UL1598 for use in wet location, 
listed for -40oC to 40oC applications
•	 	
IDA approved with zero uplight for 3000K 
and warmer CCTs
•	 DLC® (DesignLights Consortium) 	
Qualified. Please refer to the DLC 	
website for specific product qualifications 	
at www.designlights.org
•	 IP65
WARRANTY
•	 5 year warranty
SPECIFICATIONS
ELECTRICAL
•	 120V–277V 50/60Hz available
•	 0–10V dimming drivers are RoHS compliant
•	 Dimming Drivers are standard and dimming 
leads are extended out of the luminaire 
unless control options require connection 
to the dimming leads. Must specify if wiring 
leads are to be greater than the 24” standard
INSTALLATION
•	 Standard quick mount plate over standard 
4"" junction box or octagonal junction box 
and allows for simplified fixture installation
•	 Standard luminaire accepts a rigid or 3/4"" 
NPT stem for pendant mounting via wet 
location j-box (by others)
•	 Optional bird deterrent shroud available     
for field installation
OPTIONS/CONTROLS
•	 Standalone occupancy sensor available for 
on/off or dimming operation
•	 Uplight option provides approximately     
800 lumens and consumes only 8   
additional watts
•	 Vandal resistant wire guard available as 
an option for factory installation or as an 
accessory for field installation
•	 Please consult brand or sales representative 
when combining control and electrical options 
as some combinations may not operate as 
anticipated depending on your application
CATALOG #:
IP65
Weight
SRT1
8 lbs / 3.6 kg  
12.02
3.15
3.1""
12.02
3.15
12""
CONTROL TECHNOLOGY
SRT1 EDGE-LIT
CEILING/SURFACE/GARAGE
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change  
without notice. All values are design or typical values when measured under laboratory conditions.
Page 2 of 6
 Rev 10/11/23
BEA_SRT1_Edgelit_R04
ORDERING GUIDE
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
Example: SRT1-35-3K7-5QW-UNV-BLT-WG
CATALOG #
–
–
–
–
–
–
–
Series
Engine
CCT
Distribution
Voltage
Color/Finish
Options 
SRT1
Edge-Lit 
Parking 
Garage 
Size 1
15
15W Nominal
2000 lm
20
20W Nominal
2500 lm
35
35W Nominal
4500 lm
55
55W Nominal
6500 lm
3K7
3000K, 
70 CRI
3K8
3000K, 
80 CRI
35K8
3500K, 
80 CRI
4K7
4000K, 
70 CRI
4K8
4000K, 
80 CRI
5K7
5000K, 
70 CRI
5QW Type 5 
Square Wide
5C
Type 5 
Concentrated
UNV
120V-
277V
120
120V
208
208V
240
240V
277
277V
BLT
Black Matte Textured
BLS
Black Gloss Smooth
DBT
Dark Bronze Matte
DBS
Dark Bronze Gloss 
Smooth
GTT
Graphite Matte Textured
LGS
Light Grey Gloss Smooth
PSS
Platinum Silver Smooth
WHT
White Matte Textured
WHS
White Gloss Smooth
VGT
Verde Green Textured
Color Option
CC
Custom Colors
WG
Wire Guard
UD
Uplight Module3
F
Single Fuse (120, 277)1
LD3
36"" Lead Length2
LD6
72""  Lead Length2
LD9 
108"" Lead Length2
SP10K
10kA Surge Protection3
LMB
Less Mounting Bracket
Notes:
1
Must specify voltage
2
Standard wire lead length 24""
3
SP10K, NX and SCP not available with uplight 
4
120V or 277V only
Control Options
NX Standalone3
NXWS-12F
NX hubbNET Wireless Enabled Integral NXSMP2-OMNI PIR Occupancy Sensor with 
Automatic Dimming Photocell and Bluetooth Programming 
Sensor Controls3
SCP-8F
Remote control programmable line voltage sensor (8-12' recommended mounting height)4
SCP-20F
Remote control programmable line voltage sensor (12-20' recommended mounting height) 4
Accessories (Order Separately)
SRT1-WG
Wire Guard
SRT-MB
Mounting bracket for pre-installation
SRT1-BS-XXX
Bird deterrent shroud for SRT1 version, not 
available with uplight
SCP-
REMOTE
Remote control for SCP option; order at 
least on per project to program and control
CLEDSJK
Whiteway stem and junction box
Nominal Watts
Nominal 
Lumens
Distribution
5K (5000K NOMINAL 70 CRI)
4K (4000K NOMINAL 70 CRI)
3K (3000K NOMINAL 70 CRI)
Lumens
LPW
B
U
G
Lumens
LPW
B
U
G
Lumens
LPW
B
U
G
15
2500
5C
2470
146.61
1
0
1
2459
145.91
1
0
1
2364
140.30
1
0
1
5QW
2378
141.15
1
0
1
2367
140.48
1
0
1
2276
135.07
1
0
1
20
3000
5C
3093
136.86
1
0
1
3078
136.21
1
0
1
2960
130.97
1
0
1
5QW
2974
131.60
1
0
1
2960
130.97
1
0
1
2846
125.93
1
0
1
35
4500
5C
4757
131.05
2
0
1
4734
130.42
2
0
1
4552
125.41
2
0
1
5QW
4574
126.01
2
0
1
4552
125.41
2
0
1
4377
120.58
2
0
1
55
6500
5C
6814
127.13
2
0
1
6782
126.52
2
0
1
6521
121.66
2
0
1
5QW
6552
122.24
3
0
1
6521
121.66
3
0
1
6270
116.98
3
0
1
PERFORMANCE DATA
SRT1 EDGE-LIT
CEILING/SURFACE/GARAGE
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change  
without notice. All values are design or typical values when measured under laboratory conditions.
Page 3 of 6
 Rev 10/11/23
BEA_SRT1_Edgelit_R04
OUTDOOR LIGHTING CONTROLS OPTIONS
CONTROLS FUNTIONALITY
Control Option Ordering  
Logic & Description
Control Option Functionality
Control Option 
Components
Networkable
Grouping
Scheduling
Occupancy/
Motion
Daylight 
Harvesting
0-10V Dimming
On/Off Control
Bluetooth App 
Programming
Sensor 
Height
NX Wireless
NXWS12F 
NX Networked Wireless Enabled 
Integral NXSMP2-OMNI-O PIR 
Occupancy Sensor with Automatic 
Dimming Photocell and Bluetooth 
Programming
✓
✓
✓
✓
✓
✓
✓
✓
12ft
NXSMP2-OMNI-O
CONTROLS TECH SUPPORT 800-888-8006 (7:00 AM - 7:00 PM)
NX LIGHTING CONTROLS FREE APP
The NX Lighting Controls App is free to use mobile application for programming both NX Lighting 
Controls System or Standalone Bluetooth Sensors. The mobile app allows you to configure devices, 
discover and setup wireless enable luminiares and program NX system settings.
Apple App: https://apps.apple.com/us/app/nx-lighting-controls/id962112904
Google Play: https://play.google.com/store/apps/details?id=io.cordova.NXBTR&hl=en_US&gl=US
Apple App
Google Play
Occupancy Sensor
Enabled
Occupancy Sensor Sensitivity
7
Occupancy Sensor Timeout
15 Minutes
Occupied Dim Level
100%
Unoccupied Dim Level
0%
Daylight Sensor
Disabled
Bluetooth
Enabled
2.4GHz Wireless Mesh
On
""Passcode Factory Passcode: HubbN3T!""
Enabled
Occupancy Sensor
Enabled
Occupancy Sensor Sensitivity
7
Occupancy Sensor Timeout
8 Minutes
Occupied Dim Level
100%
Unoccupied Dim Level
50%
Daylight Sensor
Disabled
DEFAULT SETTINGS
NX Wireless
Stand Alone
Minor Motion
Major Motion
NXSMP2-OMNI
12' (3.7m)
22' (6.7m)
Minor Motion
Major Motion
NXSMP2-OMNI
12' (3.7m)
22' (6.7m)
NX WIRELESS COVERAGE PATTERNS
Control Option Ordering  
Logic & Description
Control Option Functionality
Control Option 
Components
Networkable
Grouping
Scheduling
Occupancy/
Motion
Daylight 
Harvesting
0-10V Dimming
On/Off Control
Bluetooth App 
Programming
Sensor 
Height
Independent
SCP_F
Sensor Control Programmable, 
sensor range, reference product 
specification for height selections
-
-
-
✓
✓
✓
✓
-
8ft or 20ft
 SCP_F
CONTROLS FUNCTIONALITY
Wattstopper 
®
FSP-Lx Lens Modules for FSP-2xx Series PIR Occupancy Sensors
Lens Coverage Guide
No: 24226 – 08/16  rev. 1
Catalog Number: FSP-L2/FSP-L3/FSP-L7
Country of Origin: Made in China
SPECIFICATIONS
Operating Temperature- .................... 40° to 167°F (-40° to 75°C
IP Rating when mounted to outdoor rated fixture 
................IP-66
DESCRIPTION AND OPERATION
The FSP-2xx occupancy sensor is modular, consisting of two parts, a Sensor Module  and a Lens. The Sensor Module is selected 
according to the type of power available in the installation, and the desired operational features. The Lens is selected based on the 
coverage desired for the sensor application.
Lens modules are IP-66 rated when combined with an FSP-2xx sensor mounted to an outdoor rated fixture.
Sensors must directly “see” motion of an occupant to detect them, so careful consideration must be given to sensor placement. Avoid 
placing the sensor where shelving or other obstructions may block the sensor’s line of sight.
The FSP-L2, FSP-L3, and FSP-L7 have multi-cell, multi-tier Fresnel lenses with a 360° view. This document describes the coverage 
patterns available with each lens. Coverages shown in the diagrams are maximum, measured in linear feet. They represent coverage 
for full-step walking motion, with no barriers or obstacles.
Passive Infrared Sensing in Warehouses
Warehouses can have ambient temperature variations that may affect sensor detection and coverage areas. High temperatures at the 
covered area (above 89-92°F) reduce the detection zone of the sensor. Consider adding more sensors if the ambient temperatures 
are expected to be high. Additionally, high floor level temperature may require larger movement for detection. In some cases, sensors 
mounted above 40’ may only detect large heat signatures such as forklift trucks.
See the Sensor Module Installation Instructions for a complete description of the assembled unit installation, wiring, and 
safety information.
2.33”
59.2mm
0.78”
19.7mm
10'
0
Ceiling
5'
'
20'
10'
0'
10'
20'
0'
20'
10'
10'
20'
40 ft
2.33""
59.2mm
0.78""
19.7mm
30'
20'
10'
10'
20'
0'
10'
0'
10'
20'
20'
60 ft
0'
8'
0' 3'
3'
7'
7'
11'
11'
24'
24'
Coverage Top View @ 12ft.
Coverage Top View @ 20 ft.
Coverage Side View
Coverage Side View
Wattstopper 
®
FSP-Lx Lens Modules for FSP-2xx Series PIR Occupancy Sensors
Lens Coverage Guide
No: 24226 – 08/16  rev. 1
Catalog Number: FSP-L2/FSP-L3/FSP-L7
Country of Origin: Made in China
SPECIFICATIONS
Operating Temperature- .................... 40° to 167°F (-40° to 75°C
IP Rating when mounted to outdoor rated fixture 
................IP-66
DESCRIPTION AND OPERATION
The FSP-2xx occupancy sensor is modular, consisting of two parts, a Sensor Module  and a Lens. The Sensor Module is selected 
according to the type of power available in the installation, and the desired operational features. The Lens is selected based on the 
coverage desired for the sensor application.
Lens modules are IP-66 rated when combined with an FSP-2xx sensor mounted to an outdoor rated fixture.
Sensors must directly “see” motion of an occupant to detect them, so careful consideration must be given to sensor placement. Avoid 
placing the sensor where shelving or other obstructions may block the sensor’s line of sight.
The FSP-L2, FSP-L3, and FSP-L7 have multi-cell, multi-tier Fresnel lenses with a 360° view. This document describes the coverage 
patterns available with each lens. Coverages shown in the diagrams are maximum, measured in linear feet. They represent coverage 
for full-step walking motion, with no barriers or obstacles.
Passive Infrared Sensing in Warehouses
Warehouses can have ambient temperature variations that may affect sensor detection and coverage areas. High temperatures at the 
covered area (above 89-92°F) reduce the detection zone of the sensor. Consider adding more sensors if the ambient temperatures 
are expected to be high. Additionally, high floor level temperature may require larger movement for detection. In some cases, sensors 
mounted above 40’ may only detect large heat signatures such as forklift trucks.
See the Sensor Module Installation Instructions for a complete description of the assembled unit installation, wiring, and 
safety information.
2.33”
59.2mm
0.78”
19.7mm
FSP‑L2: 360° Coverage
The FSP-L2 is designed for mounting at heights between 8' to 12'. It 
provides a 48' diameter coverage area when mounted at a height of 
8', or a 72' diameter coverage area at 12'.
0'
3'
9'
6'
3'
6'
9'
12'
12'
10'
20'
0
15'
Ceiling
5'
15'
18'
20'
15'
18'
20'
'
20'
10'
0'
10'
20'
0'
20'
10'
10'
20'
40 ft
2.33""
59.2mm
0.78""
19.7mm
30'
20'
10'
10'
20'
0'
10'
0'
10'
20'
20'
60 ft
FSP‑L3: 360° Coverage
The FSP-L3 has a high density lens that covers a 40' diameter 
area at a height of 20'.
0'
8'
0' 3'
3'
7'
7'
11'
11'
24'
24'
Coverage Top View @ 12ft.
Coverage Top View @ 20 ft.
Coverage Side View
Coverage Side View
Wa
FSP-Lx
Lens Co
No: 24226 – 08/16  rev. 1
Catalog Number: FSP-L2/FSP-L3/FSP-L7
Country of Origin: Made in China
DESCRIPTION AND OP
The FSP-2xx occupancy sensor is modular, consisting of two parts, a Senso
according to the type of power available in the installation, and the desired o
coverage desired for the sensor application.
Lens modules are IP-66 rated when combined with an FSP-2xx sensor mou
Sensors must directly “see” motion of an occupant to detect them, so carefu
placing the sensor where shelving or other obstructions may block the senso
The FSP-L2, FSP-L3, and FSP-L7 have multi-cell, multi-tier Fresnel lenses w
patterns available with each lens. Coverages shown in the diagrams are ma
for full-step walking motion, with no barriers or obstacles.
Passive Infrared Sensing in Warehouses
Warehouses can have ambient temperature variations that may affect senso
covered area (above 89-92°F) reduce the detection zone of the sensor. Con
are expected to be high. Additionally, high floor level temperature may requi
mounted above 40’ may only detect large heat signatures such as forklift tru
See the Sensor Module Installation Instructions for a complete descrip
safety information.
FSP‑L2: 360° Coverage
The FSP-L2 is designed for mounting at heights between 8' to 12'. It 
provides a 48' diameter coverage area when mounted at a height of 
8', or a 72' diameter coverage area at 12'.
2.33""
59.2mm
0.78""
19.7mm
30'
20'
10'
10'
20'
0'
10'
0'
10'
20'
20'
60 ft
FSP‑L
The F
area a
0'
8'
0' 3'
3'
7'
7'
11'
11'
24'
24'
Coverage Top View @ 12ft.
Coverage Side View
COVERAGE PATTERNS FOR SCP_F
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
SRT1 EDGE-LIT
CEILING/SURFACE/GARAGE
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change  
without notice. All values are design or typical values when measured under laboratory conditions.
Page 4 of 6
 Rev 10/11/23
BEA_SRT1_Edgelit_R04
PROJECTED LUMEN MAINTENANCE
Ambient Temp.
0
25,000
*TM-21-11
36,000
50,000
100,000
Calculated L70 
(Hours)
25°C / 77°F
1.00
0.98
0.96
0.95
0.89
 278,000 
40°C / 104°F
0.99
0.98
0.96
0.94
0.88
 264,000 
LUMINAIRE AMBIENT TEMPERATURE FACTOR (LATF)
SRT LUMEN MULTIPLIER CHART 
DIMENSIONS
A
B
Weight
12""
(304mm)
3.1"" 
(78mm)
8lbs
(3.6kg)
12.02
3.15
A
12.02
3.15
B
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
Ambient Temperature
Lumen Multiplier
0˚C
32˚F
1.03
10˚C
50˚F
1.01
20˚C
68˚F
1.00
25˚C
77˚F
1.00
30˚C
86˚F
0.99
40˚C
104˚F
0.98
SRT Lumen Multiplier
CCT
70 CRI
80 CRI
3000K
0.957
0.85
3500K
X
0.91
4000K
0.995
0.95
5000K
1
0.95
ADDITIONAL INFORMATION
FINISH OPTIONS
DBT
Dark Bronze Textured
BLT
Black Textured
PSS
Platinum Silver Smooth
GTT
Graphite Textured
GYS
Gray Smooth
WHT
White Textured
ELECTRICAL DATA
Nominal Watts
System 
Watts
Line Voltage
AMPS AC
Dimming 
Range
Absolute Voltage Range 
on 0-10V (+)
VAC
HZ
120
208
240
277
VAC
HZ
15
16.9
120-277
50/60
0.14
0.08
0.07
0.06
10% to 100%
0V
10V
20
21.6
120-277
50/60
0.18
0.10
0.09
0.08
10% to 100%
0V
10V
35
34.6
120-277
50/61
0.29
0.17
0.14
0.12
10% to 100%
0V
10V
55
54.9
120-277
50/62
0.46
0.26
0.23
0.20
10% to 100%
0V
10V
SRT1 EDGE-LIT
CEILING/SURFACE/GARAGE
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change  
without notice. All values are design or typical values when measured under laboratory conditions.
Page 5 of 6
 Rev 10/11/23
BEA_SRT1_Edgelit_R04
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
CONTROLS
Optional uplight module provides 
800 lumens of indirect illumination 
for improved visual quality while 
eliminating cave effect.
Standalone Controls
Uplight
Optional passive infrared sensors are available for basic 
occupancy and daylight sensing. Programmable via 
remote or Bluetooth® phone app. 
MOUNTING
ADDITIONAL INFORMATION (CONT'D)
Bird Deterrent
An optional bird shroud deterrent 
can be specified at the factory or as 
an accessory for field installation.  
Wire Guard
An optional wire guard can be 
specified at the factory or as an 
accessory for field installation. 
Surface Mount
Pendant Mount
CLEDSJK
Standard 3/4"" threaded entry for 
pendant applications. Pendant 
available as accessory
Whiteway 6 inch stem and junction 
box
Mounting plate with “quick mount” 
hanger for one person simple 
installation.
ACCESSORIES
SRT1 EDGE-LIT
CEILING/SURFACE/GARAGE
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change  
without notice. All values are design or typical values when measured under laboratory conditions.
Page 6 of 6
 Rev 10/11/23
BEA_SRT1_Edgelit_R04
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
NXOS12F
1.8”
1.2”
1.4”
2.6”
NXSMP-OMNI Range
12' (3.7m)
22' (6.7m)
Minor Motion
Major Motion
ADDITIONAL INFORMATION (CONT'D)
CONTROLS (CONT'D)
SCP-20F
'
3'
0'
3'
6'
9
'
2
1'
9'
6
12'
10'
20'
0'
15'
Ceiling
5'
'
0
2'
8
1'
5
11
5' 18' 20'
1.8""
1.4""
2.6""
20'
15'
10'
5'
0'
Ceiling
20'1
0'
0'
10'
20'
0'
20'
10'
10'
20'
40 ft
40 ft
0'
0'
10'
10'
20'
20'
10'
10'
20'
20'
20'   18'    15'    12'   9'    6'     3'    0'    3'    6'     9'    12'     15'   18'   20'
0.6""
0.6""
22'
12'
A
B
2.3""
(59mm)
.8""
 
(20mm)
0.78”
19.7mm
2.33”
59.2mm
A
B
0.78""
m
0'
8'
'
7
'
3'
3
'
0
7'
11'
11'
24'
24'
SCP-8F
A
B
2.3""
(59mm)
.8""
 
(20mm)
30'
20'
10'
10'
20'
0'
10'0
'1
0'
20'
20'
60 ft
30'
30'
30'
60 ft
0'
0'
10'
10'
20'
20'
30'
30'
10'
10'
20'
30'
20'
30'
24'                  11'     7'    3'  0'  3'   7'     11'                  24'
0'
8'
2.33""
59.2mm
19.7m
A
B
"
P-824,https://cdn.currentlighting.com/site/specsheet/BEA_SRT2_Edgelit_spec.pdf,Yes,"•	 Edge-lit optical assembly delivers exceptional uniformity over the entire lens 
with indirect illumination that reduces glare and improves visual comfort
•	 Low profile housing intended for 8' - 20' mounting heights for surface, 
trunnion/yoke or pendant mounting
•	 Applications include parking garage, walkway or building canopies, 
corridors, tunnels, large stairwells and other interior applications
•	 Multiple optical distributions are available making the Beacon Edge-Lit 
luminaire both versatile and functional
•	 UL/cUL listed for wet locations, IP65  
DATE:
LOCATION:
TYPE:
PROJECT:
HOUSING
•	 Die-cast aluminum housing ensures long 
electrical component life and luminaire 
performance
•	 Corrosion resistant powder coat finish both 
protects and provides architectural appearance
•	 One piece molded silicone gasket ensures 
weather proof seal
•	 Thermally isolated driver mounted to dedicated 
bracket reduces operating temperatures and 
increases driver life and reliability 
OPTICS
•	 Edge-lit acrylic light guide provides blended 
 
 
 
 
 
 
 
 
 
 
non-pixelated light for unprecedented 	 visual 
comfort
•	 Choice of multiple light outputs with lumen 
range of 4,000–16,000
•	 Five distribution types: Type V Square, Type 
V Rectangular, Type V Concentrated, Type V 
Wide or Asymmetric (Type 3/4)
•	 Wide variety of CCT’s and CRI’s offered: 
3000K (70CRI), 3000K (80CRI), 3500K 
(80CRI), 4000K (70CRI), 4000K (80CRI) or 
5000K (70 CRI) CCT
ELECTRICAL
•	 120V–277V 50/60Hz with 347V and         
480V available
•	 0-10V dimming drivers are RoHS compliant 
and IP66
•	 Surge protection – Standard 10kA with 
optional 20kA end of life LED indicator
•	 Dimming Drivers are standard and dimming 
leads are extended out of the luminaire 
unless control options require connection to 
the dimming leads. Must specify if wiring leads 
are to be greater than the 24” standard
OPTIONS/CONTROLS (CONTINUED)
Please consult brand or sales representative 
when combining control and electrical options 
as some combinations may not operate as 
anticipated depending on your application 
CERTIFICATIONS
•	 	
Listed to UL1598 for use in wet location, 
listed for -40oC to 40
oC applications
•	 	
IDA approved with zero uplight for 3000K 
and warmer CCTs
•	 IP65
•	 This product qualifies as a “designated 
country construction material” per FAR 
52.225-11 Buy American-Construction 
Materials under Trade Agreements effective 
04/23/2020. 
•	 DLC® (DesignLights Consortium Qualified). 
Not all product variations on this page are 
DLC Qualified.  Refer to www.designlights.
org for the most up-to-date list.
WARRANTY
•	 5 year warranty
INSTALLATION
•	 Standard quick mount plate over standard 
4"" square junction box or octagonal box and 
allows for simplified fixture installation.
•	 Standard luminaire accepts a rigid or free-
swinging 3/4"" NPT stem for pendant mount 
via wet location j-box (by others)
•	 Optional bird deterrent shroud available     
for field installation
•	 Optional trunnion/yoke mount available for 
field installation
OPTIONS/CONTROLS
•	 Standalone occupancy sensor available for 
on/off or dimming operation
•	 NX Lighting Controls available with in fixture 
Zigbee wireless control module, features 
dimming and occupancy sensor
•	 wiSCAPE® available with in fixture wireless 
control module, features dimming and 
occupancy sensor
•	 UL924 device available for standalone and 
wireless control override during power 
interruptions
•	 Uplight option provides approximately 800 
lumens and consumes only 8 additional watts
•	 Integral battery backup option available with 
and without heater. Rated for 0°C (without 
heater) and -30°C (with heater) and uses 13 
Watts of power
•	 Emergency lighting relay available for 
generator or central inverter supplied lighting
•	 Vandal resistant wire guard available as 
an option for factory installation or as an 
accessory for field installation 
CATALOG #:
KEY DATA
Lumen Range
2800 to 14,700
Wattage Range
30–140   
Efficacy Range (LPW)
110–135
Weight lbs. (kg)
15 (5.8)
See Certiﬁcation
 Speciﬁcations
BUY 
AMERICAN
SOLUTIONS
ee Certiﬁcation
Speciﬁcations
BUY 
AMERICAN
SOLUTIONS
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change 
without notice. All values are design or typical values when measured under laboratory conditions.
Page 1 of 6
 Rev 03/20/23
BEA_SRT2_Edgelit_R02
SRT2 EDGE-LIT
CEILING/SURFACE/GARAGE
FEATURES
SPECIFICATIONS
CONTROL TECHNOLOGY
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
Example: SRT2-30-3K7-5QW-UNV-BLT-WG
CATALOG #
–
–
–
–
–
–
–
Series
Engine
CCT
Distribution
Voltage
Color/Finish
Options 
SRT2 Edge-Lit 
Parking 
Garage 
Size 2
30
30W Nominal
3800 lm
50
50W Nominal
5700 lm
65
65W Nominal
7000 lm
85
85W Nominal
9500 lm
100
100W Nominal
11000 lm
120
120W Nominal
13000 lm
140
140W Nominal
14700 lm
3K7
3000K, 
70 CRI
3K8
3000K, 
80 CRI
35K8
3500K, 
80 CRI
4K7
4000K, 
70 CRI
4K8
4000K, 
80 CRI
5K7
5000K, 
70 CRI
5QW
Type Square 
Wide10
5RW
Type 5 Rect. 
Wide10
5C
Type 5 
Concentrated
5W
Type 5 Wide4 
ASY
Asymmetric 
(Type 4)10
UNV
120V-
277V
120
120V
208
208V
240
240V
277
277V
347
347V
480
480V
BLT
Black Matte 
Textured
BLS
Black Gloss 
Smooth
DBT
Dark Bronze 
Matte Textured
DBS
Dark Bronze 
Gloss Smooth
GTT
Graphite Matte 
Textured
LGS
Light Grey Gloss 
Smooth
PSS
Platinum Silver 
Smooth
WHT
White Matte 
Textured
WHS
White Gloss 
Smooth
VGT
Verde Green 
Textured
Color Option
CC
Custom Color
WG
Wire Guard
UD
Uplight Module7
F
Single Fuse (120, 277, 347V)
F
Double Fuse (208, 240, 480V)
E
EM Battery Pack (0
oC)2
EH
EM Battery w/Heater (-30
oC)2
DTS
Dimming Transfer Switch1
LD3
36"" Lead Length5
LD6
72"" Lead Length5
LD9
108"" Lead Length5
SP20K
20kA Surge Protection with End 
of Life Indicator3
LMB
Less Mounting Bracket
Control Options
NX Networked – Wireless
NXW 3,10
NX Networked Wireless Radio Module NXRM2 and Bluetooth Programming, without Sensor 
NXWS12F
NX Networked Wireless Enabled Integral NXSMP2-OMNI PIR Occupancy Sensor with Automatic Dimming Photocell and 
Bluetooth Programming 3
wiSCAPE® – Wireless
WIR
Wireless Controls, wiSCAPE®
WIRSC
wiSCAPE® + occupancy sensor
Sensor Controls
SCP-8F
Remote control programmable line voltage sensor (8-12' recommended MH)2
SCP-20F
Remote control programmable line voltage sensor (12-20' recommended MH)2
BTSO12F
Bluetooth Programmable, BTSMP-OMNI-O PIR Occupancy Sensor with Automatic Dimming Photocell and 360° Lens
Notes:
1
For applications that must comply with UL924.     
Can not be combined with E or EH options
2
Available for 120 to 277 volts
3
Not available with uplight (UD)
4
100, 120 and 140W light engines only
5
Standard wire lead length 24"" 
6
65W and 85W only
7
Uplight Module (UD)will not be controlled by 
sensors
8
Consult Brand for 480 Volt
9
Not available in 30W and 50W
10
Up to 85W configurations only.
Accessories (Order Separately)
SRT2-WG
Wire Guard for SRT2 
version
SRT-MB
Mounting bracket for 
pre-installation
SRT2-BS-XXX
Bird deterrent shroud 
for SRT2 version, not 
available with uplight or 
trunnion mount
SRT2-TM
Trunnion/Yoke 
accessory for SRT2 
version
CLEDSJK
Whiteway stem and 
junction box
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change 
without notice. All values are design or typical values when measured under laboratory conditions.
Page 2 of 6
 Rev 03/20/23
BEA_SRT2_Edgelit_R02
SRT2 EDGE-LIT
CEILING/SURFACE/GARAGE
ORDERING GUIDE
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
5K
(5000K nominal, 70 CRI)
4K
(4000K nominal, 70 CRI)
3K
(3000K nominal, 70 CRI)
# of 
LEDs
Engine
DRIVE 
CURRENT (mA)
SYSTEM 
WATTS
DISTRIBUTION 
TYPE
LUMENS
LPW*
B
U
G
LUMENS
LPW*
B
U
G
LUMENS
LPW*
B
U
G
280
30
35mA
31.0
5C
3789
122.23
2
0
2
3771
121.65
2
0
2
3626
116.97
2
0
2
5QW
3686
118.89
2
0
1
3668
118.33
2
0
1
3527
113.77
2
0
1
ASY
2991
96.48
1
0
2
2976
96.02
1
0
2
2862
92.32
1
0
2
5RW
3604
116.26
2
0
2
3587
115.71
2
0
2
3449
111.26
2
0
2
50
55mA
48.1
5C
5684
118.17
2
0
2
5657
117.60
2
0
2
5439
113.08
2
0
2
5QW
5529
114.94
2
0
1
5502
114.39
2
0
1
5291
109.99
2
0
1
ASY
4486
93.27
1
0
2
4465
92.82
1
0
2
4293
89.25
1
0
2
5RW
5406
112.40
2
0
2
5380
111.86
2
0
2
5174
107.56
2
0
2
65
75mA
65.1
